Amplitude,RR,Arritmia
1.13137611657471,0.861111111180008,(N
1.21729137569757,0.875000000070003,(N
1.19895675212234,0.841666666734,(N
1.107405888737,0.813888888953997,(N
1.04364714175539,0.869444444514002,(N
1.02141476005392,0.872222222291995,(N
0.878967072070417,0.852777777846001,(N
0.928676146269562,0.827777777844005,(N
0.881283667684299,0.836111111177999,(N
0.995017912090533,0.825000000065998,(N
1.09149163395235,0.902777777849991,(N
0.977021199763518,0.902777777850005,(N
0.847120276392243,0.869444444514002,(N
0.826224883795679,0.875000000070003,(N
0.824558650256069,0.841666666734,(N
0.86268351346334,0.836111111177999,(N
1.48967129856457,0.827777777843991,(N
2.08637823343336,0.666666666720005,(N
1.42278514832289,1.050000000084,(N
0.914125885963851,0.802777777841996,(N
0.713681741357389,1.32222222232799,(N
0.685564082265558,0.800000000064003,(N
0.685898099840451,0.836111111177999,(N
0.859323900342985,0.858333333402001,(N
0.572861989737304,0.861111111179994,(N
0.84837458670229,0.869444444514002,(N
0.933355016113148,0.855555555623994,(N
0.895311989486995,0.841666666734,(N
0.947697252631933,0.858333333402001,(N
0.950142226219796,0.897222222294005,(N
0.994267628193595,0.908333333406006,(N
0.945107951760969,0.916666666739999,(N
0.691390856803144,0.886111111181989,(N
0.851598837376362,0.861111111180008,(N
0.884645442665273,0.880555555626003,(N
0.722038695216841,0.877777777847996,(N
0.924019815028432,0.894444444515997,(N
0.882553742230575,0.902777777850005,(N
1.04203187882974,0.913888888961992,(N
0.558343468606633,0.377777777808006,(N
1.0930554825076,0.855555555624008,(N
1.0930554825076,0.477777777816002,(N
0.792214232981999,1.280555555658,(N
1.07103707820264,0.772222222284,(N
0.792735046149116,0.797222222285995,(N
0.876779338122255,0.822222222288005,(N
0.876779338122255,0.822222222288005,(N
1.07922920495358,0.819444444509998,(N
1.20004033863623,0.813888888953997,(N
1.28498715102749,0.769444444506007,(N
1.45318619310928,0.769444444505993,(N
1.39450494408674,0.775000000062008,(N
1.28056731998989,0.750000000059998,(N
0.637510878444344,0.775000000061993,(N
0.679147918821175,0.811111111176004,(N
0.866802242101117,0.788888888952002,(N
0.924256017805094,0.794444444508002,(N
1.22707345277165,0.827777777844005,(N
1.29400432854982,0.841666666734,(N
1.42329336315482,0.86111111117998,(N
1.49896111577839,0.861111111180008,(N
1.38244082361539,0.830555555621999,(N
1.95615285366873,0.822222222288019,(N
1.89604000479058,0.627777777827987,(N
1.50256763964987,0.494444444484003,(N
0.948745969832623,0.80277777784201,(N
1.10604817181897,0.841666666734,(N
1.18702221930112,0.847222222289986,(N
1.20766729861579,0.825000000066012,(N
1.18014945328318,0.769444444506007,(N
1.18892721891499,0.775000000061993,(N
1.25258300453536,0.752777777837991,(N
1.89557863622993,0.775000000062022,(N
1.45460043430405,0.800000000063989,(N
1.00124526143171,1.32222222232801,(N
0.757851140201955,0.794444444508002,(N
1.25688834816313,0.794444444508002,(N
1.39300135344361,0.775000000061993,(N
1.27512449681851,0.758333333394006,(N
1.06618180692262,0.758333333394006,(N
0.664927515388263,0.783333333396001,(N
0.871678148508808,0.813888888953983,(N
0.991372400224969,0.816666666732004,(N
0.921329143346118,0.794444444508002,(N
0.899976584912043,0.777777777839987,(N
1.18096018850873,0.761111111171999,(N
0.927243687213196,0.822222222288019,(N
0.752255534828397,0.827777777844005,(N
0.974517461062274,0.813888888953983,(N
1.38589595615976,0.827777777844005,(N
1.25427392482844,0.844444444511993,(N
1.19141409844248,0.836111111178013,(N
1.27869728207681,0.822222222287991,(N
1.30918221533389,0.833333333399992,(N
1.31989654183472,0.863888888958002,(N
1.25751062214452,0.927777777852015,(N
1.18256989657957,0.944444444520002,(N
1.08246953070244,0.933333333408001,(N
0.97332137703969,0.880555555625989,(N
0.984467014969303,0.825000000066012,(N
1.00187131732783,0.844444444511993,(N
1.1980641481289,0.888888888959997,(N
1.15165950656014,0.900000000071998,(N
1.23342082679359,0.922222222296,(N
1.16846972078167,0.930555555630008,(N
1.04130156904537,0.888888888959997,(N
1.03728919327332,0.855555555623994,(N
1.13739646524273,0.844444444511993,(N
1.14323538214056,0.850000000068007,(N
1.13227418989018,0.922222222296,(N
1.16766070127555,0.919444444518007,(N
1.17300602644765,0.838888888956006,(N
1.12857221365055,0.866666666735995,(N
1.02326584994868,0.894444444515983,(N
1.31429531842509,1.27222222232402,(N
2.30851158022942,0.394444444475994,(N
0.987245666683618,0.713888888946002,(N
1.58868212014501,1.16111111120401,(N
1.39465671718203,0.49166666670601,(N
1.14250063717448,0.933333333408001,(N
1.07097724348399,0.838888888956006,(N
1.20315832287163,0.875000000070003,(N
1.25803205013363,0.919444444518007,(N
1.2005063304314,0.916666666739985,(N
1.40157072544203,0.886111111182004,(N
1.4588139972101,0.944444444520002,(N
1.47714888155561,0.902777777849991,(N
1.49053405284985,0.858333333402015,(N
1.54644979894269,0.863888888958002,(N
1.54315756023035,0.894444444515983,(N
1.51648755192857,0.922222222296,(N
1.27069057613698,0.947222222297995,(N
1.30752283871271,0.905555555628013,(N
1.24443546712494,0.850000000068007,(N
1.36887403816082,0.858333333401987,(N
1.30981501430364,0.866666666735995,(N
1.21907221913428,0.900000000071998,(N
1.19530511677355,0.933333333408001,(N
1.1844906124482,0.927777777852015,(N
1.04373816400844,0.933333333408001,(N
1.16273649335003,0.869444444513988,(N
1.27758774310455,0.858333333402015,(N
1.36377650678261,0.863888888958002,(N
1.40645285874705,0.913888888961992,(N
1.39110269755217,0.916666666739985,(N
1.69402037322646,0.897222222294005,(N
1.71255810707919,0.844444444512021,(N
1.75998281091563,0.816666666731976,(N
2.08158113569125,0.866666666736023,(N
1.64067799478875,0.880555555625989,(N
1.31172515720229,0.908333333406006,(N
1.43464602470494,0.944444444520002,(N
1.55848387062651,0.880555555625989,(N
1.52602895826204,0.897222222294005,(N
1.50695348531114,0.880555555625989,(N
1.43579976409778,0.87222222229201,(N
1.43637448459962,0.905555555628013,(N
1.448620698751,0.936111111185994,(N
1.51027401983834,0.919444444517978,(N
1.47799888759948,0.933333333408001,(N
1.41998702406981,0.916666666740014,(N
1.71211530149092,0.888888888959997,(N
1.51796095848183,0.908333333406006,(N
1.49007954925394,0.944444444520002,(N
1.58937202423912,0.955555555632003,(N
1.53998882740853,0.991666666745999,(N
1.45794195532888,0.936111111185994,(N
1.48196026772358,0.855555555623994,(N
1.41765605300754,0.844444444511993,(N
1.61127542048788,0.855555555624022,(N
1.57403989821761,0.930555555629979,(N
1.53273837417452,0.958333333409996,(N
1.41466384232135,0.936111111186023,(N
1.38189695447774,0.897222222294005,(N
1.33312394827698,0.916666666739985,(N
1.18802805662248,0.916666666740014,(N
1.01512565493671,0.927777777851986,(N
1.25536025315614,0.908333333406006,(N
1.25076156765311,0.952777777853981,(N
1.21738483309833,0.950000000076017,(N
1.3580234041821,0.858333333401987,(N
1.31409755438666,0.852777777846001,(N
1.29107571333741,0.938888888964016,(N
1.19627943664878,0.958333333409996,(N
1.07455539465037,0.930555555630008,(N
1.45387783616881,0.877777777847996,(N
1.3188349720846,0.841666666734,(N
1.5693454688798,0.866666666735995,(N
1.63167764008143,0.858333333401987,(N
1.60499353826144,0.869444444514016,(N
1.61260732770052,0.969444444521997,(N
1.48403571546182,0.961111111187989,(N
1.50460835546353,0.938888888964016,(N
1.45491123139957,0.913888888961992,(N
1.39909545511109,0.919444444518007,(N
1.36827369421816,0.963888888965982,(N
1.28894084364275,0.980555555633998,(N
0.551064530909876,0.997222222302014,(N
1.53377746820555,0.938888888963987,(N
1.54722395569195,0.938888888964016,(N
1.52440075069776,0.922222222296,(N
1.38099712133508,0.911111111183999,(N
1.24915272325368,0.961111111187989,(N
1.51962649375308,0.977777777856005,(N
1.51694185167659,0.98055555563397,(N
1.45109606444943,0.955555555632031,(N
1.40659588873476,0.94166666674198,(N
1.44471870869488,0.947222222298024,(N
1.35638594746681,0.961111111188018,(N
1.22721173167319,0.944444444519945,(N
0.802518895865414,0.991666666746028,(N
1.02219741165731,0.977777777856033,(N
1.10914984464737,0.916666666739957,(N
1.24312330842113,0.913888888962049,(N
1.31282035350891,0.933333333407973,(N
1.10545421362011,0.975000000078012,(N
1.10645602792584,0.955555555632031,(N
1.27055338710639,0.91111111118397,(N
1.22842858523225,0.936111111185994,(N
1.23805238932459,0.947222222298024,(N
1.33160871803872,0.988888888968006,(N
1.21150264501655,0.961111111188018,(N
1.05806504935108,0.930555555630008,(N
1.30486904740425,0.897222222293976,(N
1.27033181786628,0.958333333409996,(N
1.25439589858148,0.947222222298024,(N
1.19319853603933,0.955555555631975,(N
1.25750185459949,0.950000000075988,(N
1.25636137634606,0.95277777785401,(N
0.917847970426987,0.994444444523992,(N
1.39502113491384,0.905555555627984,(N
1.08864012599072,0.913888888961992,(N
1.15293888568963,0.938888888964016,(N
1.03534004062494,0.927777777851986,(N
1.23353588998399,0.877777777847996,(N
1.48574339717721,0.925000000074022,(N
1.47173719704239,0.888888888959968,(N
1.4131307566175,0.916666666740014,(N
1.27613599032252,0.897222222294033,(N
1.31826508343313,0.938888888963959,(N
1.11283144593352,0.991666666746028,(N
1.18711192607978,0.97222222229999,(N
1.13572114169694,0.930555555630008,(N
1.4934562656294,0.89166666673799,(N
1.49955053418976,0.958333333409996,(N
1.50553095162036,0.988888888968006,(N
0.828941942156361,0.994444444523992,(N
1.25906270444482,0.969444444521969,(N
1.22339214533657,0.955555555632031,(N
1.29709546357498,0.988888888968006,(N
1.41582248985878,0.988888888968006,(N
1.31008049160357,0.994444444523992,(N
0.768668816387712,0.925000000074022,(N
0.664469992220434,0.925000000074022,(N
1.75792841792167,0.97222222229999,(N
1.30471085935909,0.49166666670601,(N
1.04071581304151,0.958333333409996,(N
0.986243332029147,0.925000000073965,(N
0.848087653518394,0.913888888961992,(N
1.18527042239978,0.927777777852043,(N
1.4053487199552,0.966666666744004,(N
1.3320228010425,0.947222222297967,(N
1.21885889351455,0.900000000071998,(N
1.12012206912121,0.930555555630008,(N
1.5079136314997,0.927777777851986,(N
1.20801383137792,0.902777777850019,(N
1.26795626044363,0.922222222296,(N
1.28558373838755,0.89166666673799,(N
1.2952844437966,0.900000000071998,(N
1.66969233632193,0.863888888958002,(N
1.49462933868279,0.838888888956035,(N
1.52012160688742,0.919444444517978,(N
1.58844178468102,0.98333333341202,(N
1.62372346192727,0.991666666745971,(N
1.67513437360635,0.950000000075988,(N
1.64127602875336,0.919444444518035,(N
1.61844570130206,0.966666666744004,(N
1.58182563513633,0.986111111189985,(N
1.58022275030735,0.991666666746028,(N
1.48060114503028,0.991666666745971,(N
1.48357823073962,0.94166666674198,(N
1.66009217470987,0.916666666740014,(N
1.73791541129455,0.908333333406006,(N
1.44038176864485,0.936111111185994,(N
0.641391626895466,0.997222222302014,(N
1.38357325971226,0.961111111188018,(N
1.43196537256339,0.938888888964016,(N
1.45705909580091,0.919444444517978,(N
1.40884335100749,0.897222222293976,(N
1.40475975155927,0.947222222298024,(N
1.38644385039914,0.980555555633998,(N
1.31053631246185,0.947222222298024,(N
1.27852441281165,0.869444444513988,(N
1.21949339866726,0.905555555627984,(N
1.23541989624593,0.877777777848053,(N
1.5306599029908,0.944444444519945,(N
1.52821068436001,0.919444444518035,(N
1.48568495065067,0.908333333406006,(N
1.39986766815279,0.86111111117998,(N
1.19777899026957,0.86111111117998,(N
1.48348193466766,0.858333333402015,(N
1.40814937204214,0.930555555630008,(N
1.43432808727134,0.963888888965982,(N
1.43008548140637,0.988888888968006,(N
1.29756372243255,0.538888888932036,(N
1.37498115778067,0.966666666744004,(N
1.39090215236049,0.975000000077955,(N
1.34667017191745,0.977777777856033,(N
1.53371366500959,0.961111111187961,(N
1.58131319582556,0.969444444522026,(N
1.57377171486717,0.980555555633998,(N
1.41695785045716,0.950000000075988,(N
1.43398377835848,0.975000000078012,(N
0.969908842445512,0.994444444524049,(N
1.30243263453349,0.938888888964016,(N
1.14838759064798,0.994444444523992,(N
1.48680799305539,0.966666666744004,(N
1.40525604784584,0.975000000077955,(N
1.32426403015958,0.983333333411963,(N
1.34598527372002,0.991666666746028,(N
1.2495785626779,0.98333333341202,(N
1.44326848924272,0.988888888967949,(N
1.41987232655395,0.986111111189985,(N
1.33665480226388,0.986111111189985,(N
0.759525237680491,0.997222222302014,(N
1.37198827415809,0.98333333341202,(N
1.37193616479738,0.986111111190041,(N
0.804737713039873,0.997222222302014,(N
1.41602518379785,0.969444444521969,(N
1.48486840754846,0.969444444521969,(N
1.42175091683971,0.986111111190041,(N
1.50227630913379,0.991666666745971,(N
1.3958280533562,0.969444444521969,(N
1.25835748762006,0.991666666746028,(N
0.515685309470471,0.997222222302014,(N
1.13729649216051,0.991666666745971,(N
0.663899632395183,0.997222222301957,(N
1.23394520074228,0.988888888968006,(N
1.23558761567001,0.991666666746028,(N
1.33672930181121,0.94166666674198,(N
1.41655971884826,0.905555555627984,(N
1.24333754897207,0.936111111185994,(N
1.38054402589899,0.980555555633998,(N
1.60248213470078,0.966666666744004,(N
1.59848806142904,0.961111111187961,(N
1.33182941794478,0.961111111188018,(N
1.29743247240867,0.938888888964016,(N
0.981177284122559,0.994444444523992,(N
1.20057159602734,0.977777777856033,(N
1.19874638676727,0.961111111188018,(N
1.54132849305965,0.886111111182004,(N
1.46691681355328,0.925000000074022,(N
1.29151920884962,0.994444444523992,(N
0.814586967528717,0.997222222302014,(N
1.28713615238754,0.958333333409996,(N
1.39835085272881,0.966666666744004,(N
1.36012198746295,0.977777777856033,(N
1.65453213423595,0.955555555631975,(N
1.45583459198575,0.961111111188018,(N
1.61168337524039,0.947222222297967,(N
1.58634132087328,0.975000000078012,(N
1.47096260398723,0.95277777785401,(N
1.43814029216865,0.936111111185994,(N
1.24759649574848,0.952777777853953,(N
1.46005930513277,0.994444444524106,(N
1.50320730447858,0.972222222299933,(N
1.42280133277261,0.936111111186051,(N
1.54821370780556,0.911111111184027,(N
1.5916581341633,0.922222222296,(N
1.48176592439504,0.933333333407973,(N
1.4707273328315,0.988888888967949,(N
0.92308153331386,0.997222222302071,(N
1.54428433656792,0.902777777850019,(N
1.52989438980923,0.869444444513988,(N
1.47267916232445,0.894444444516012,(N
1.31052015364253,0.919444444518035,(N
1.28042379796597,0.975000000077898,(N
1.41445632159803,0.972222222300047,(N
1.40876372933482,0.938888888964016,(N
1.19903788298461,0.933333333407973,(N
1.09705298155632,0.911111111184027,(N
1.40431299299099,0.883333333404039,(N
1.42895626187416,0.955555555631918,(N
1.42546034872633,0.98333333341202,(N
1.25983247131209,0.988888888968063,(N
1.4368173757205,0.908333333405949,(N
1.4442072501788,0.900000000072055,(N
1.33059577256531,0.922222222296,(N
1.23462091624824,0.938888888963902,(N
1.23558369547216,0.966666666744004,(N
1.20037245750509,0.955555555632031,(N
1.37028880745265,0.933333333407973,(N
1.37365388929934,0.936111111186051,(N
1.35182685434906,0.922222222296,(N
1.44755941063258,0.922222222296,(N
1.38043370246974,0.975000000078012,(N
1.2686346375952,0.938888888963902,(N
1.31322633534765,0.952777777854067,(N
1.26817938387479,0.961111111187961,(N
1.43510624051185,0.950000000075988,(N
1.40765740305275,0.972222222300047,(N
1.41498516053053,0.969444444521969,(N
1.27627743393275,0.963888888966039,(N
1.26335349083039,0.936111111185937,(N
1.24727919071996,0.947222222298024,(N
1.12167516201817,0.980555555634055,(N
1.1774452227365,0.991666666745914,(N
1.1895790657411,0.988888888967949,(N
1.12618854343974,0.958333333409996,(N
1.19946859777053,0.952777777854067,(N
1.33731593310917,0.938888888964016,(N
1.32463358968578,0.955555555631918,(N
1.290137464703,0.966666666744004,(N
1.22793950289589,0.986111111189985,(N
1.1617508363732,0.969444444521969,(N
1.15084077388131,0.94166666674198,(N
1.17084031134917,0.969444444521969,(N
1.4514065614352,0.963888888966039,(N
1.28979553908196,0.958333333409996,(N
1.23193498522125,0.955555555632031,(N
1.23090498238888,0.922222222296,(N
1.35411334961741,0.922222222296,(N
1.30421096146189,0.975000000078012,(N
0.593106534779946,0.997222222301957,(N
1.11916654467698,0.991666666745914,(N
1.32686547786098,0.988888888967949,(N
1.27686114847757,0.986111111189985,(N
1.35396686881875,0.977777777855977,(N
1.34931348979567,0.938888888964016,(N
1.27401709884501,0.955555555632031,(N
1.32587832987407,0.977777777855977,(N
1.30159413695429,0.925000000073965,(N
1.44019403278937,0.988888888968063,(N
1.38037374794582,0.977777777855977,(N
1.3549462988982,0.969444444521969,(N
1.32796678245161,0.975000000078012,(N
1.33843698561282,0.919444444518035,(N
1.34106752932164,0.944444444519945,(N
1.29379981696697,0.922222222296,(N
1.4470016893754,0.888888888960082,(N
1.43842679202657,0.986111111189985,(N
1.48995650112731,0.975000000078012,(N
1.40864545077184,0.947222222298024,(N
1.46262665122847,0.927777777852043,(N
1.2822332140813,0.98333333341202,(N
1.35787221849067,0.986111111189985,(N
1.38790497571319,0.969444444521969,(N
1.30619279086676,0.944444444519945,(N
1.26667363226493,0.961111111188075,(N
1.29846891224468,0.952777777853953,(N
1.12165428549139,0.98333333341202,(N
1.11804899811835,0.986111111190098,(N
0.87659219056465,0.994444444523992,(N
0.878311207891531,0.994444444523992,(N
1.25513661861503,0.972222222300047,(N
1.19281542688698,0.947222222298024,(N
0.524384773970398,0.994444444523992,(N
1.21989192485899,0.961111111188075,(N
0.72981549859141,0.997222222301957,(N
1.28590403199297,0.986111111190098,(N
1.26828741192915,0.963888888966039,(N
1.2913070288311,0.986111111189985,(N
1.53843562722309,0.977777777855977,(N
1.50682906240319,0.963888888966039,(N
1.47219178438285,0.963888888966039,(N
0.948325633705668,0.997222222301957,(N
1.35387173116302,0.972222222300047,(N
1.38174418032272,0.988888888968063,(N
1.30666191428988,0.969444444521969,(N
1.39034392267567,0.988888888967949,(N
1.33015595674621,0.988888888967949,(N
1.29563641369431,0.94166666674198,(N
0.625242954791423,0.994444444524106,(N
1.20828549891799,0.961111111187961,(N
1.38424945265152,0.972222222300047,(N
1.42512416154238,0.966666666744004,(N
1.32322570562482,0.991666666746028,(N
1.3574393680702,0.988888888967949,(N
1.33155852854344,0.963888888966039,(N
1.17185139656155,0.969444444521969,(N
1.5238921391976,0.991666666746028,(N
1.43833406776279,0.944444444520059,(N
1.35829541802495,0.980555555633941,(N
1.16979240387768,0.977777777855977,(N
1.11166262209501,0.969444444522082,(N
1.16039113074657,0.994444444523992,(N
1.30613580614417,0.966666666744004,(N
1.47512504339325,0.988888888967949,(N
1.39703821837998,0.986111111190098,(N
1.39847780704619,0.994444444523992,(N
1.43704680323691,0.961111111188075,(N
1.35438730985013,0.972222222299933,(N
0.617001179457508,0.994444444524106,(N
1.24557251423679,0.969444444521969,(N
1.23665072202762,0.963888888966039,(N
1.21320674896348,0.991666666745914,(N
1.22252271115868,0.977777777855977,(N
1.42805849880083,0.986111111189985,(N
1.39352641701794,0.98333333341202,(N
1.13755003303378,0.966666666744004,(N
1.09889677107441,0.991666666746028,(N
0.861464768351156,0.994444444524106,(N
1.35286509543748,0.966666666744004,(N
1.26153410613627,0.952777777853953,(N
1.26256135404231,0.991666666746028,(N
1.4588752427706,0.969444444522082,(N
1.41046024561015,0.969444444521969,(N
0.522441990376219,0.997222222302071,(N
1.3086644038568,0.986111111189985,(N
1.29365672856659,0.975000000078012,(N
1.28177328944298,0.986111111190098,(N
1.43707473516551,0.969444444522082,(N
0.608013480902491,0.994444444523992,(N
1.1972102954993,0.986111111189985,(N
1.23480012238115,0.975000000078012,(N
1.34155343383668,0.991666666746028,(N
1.29342447906825,0.958333333409996,(N
0.816277767122755,0.997222222302071,(N
1.33329589933258,0.98333333341202,(N
1.35711884379481,0.977777777855977,(N
1.5063300156602,0.972222222300047,(N
1.48513806164355,0.975000000078012,(N
1.33717082589954,0.975000000078012,(N
1.14973398089515,0.991666666745914,(N
1.1718108800064,0.991666666746028,(N
0.635223110617084,0.997222222301957,(N
1.2059633001695,0.975000000078012,(N
1.3431093990812,0.961111111187961,(N
1.40881294965841,0.980555555634055,(N
1.41181471794947,0.988888888967949,(N
1.3502436316023,0.980555555634055,(N
1.26525885760898,0.994444444523992,(N
1.17250105768523,0.930555555630008,(N
1.09429494917471,0.872222222292066,(N
0.984206906855864,0.919444444517922,(N
1.32173211038199,0.919444444518035,(N
1.31621428758003,0.988888888968063,(N
1.34813508808704,0.975000000078012,(N
1.24860760092833,0.988888888968063,(N
0.736678871513181,0.997222222301957,(N
1.17571892321213,0.991666666746028,(N
1.22058006078097,0.988888888967949,(N
1.19205564886412,0.950000000075988,(N
1.14727342963298,0.961111111188075,(N
1.2561821118005,0.952777777853953,(N
0.875792748631052,0.994444444523992,(N
1.43257663428869,0.966666666744004,(N
1.39371111005632,0.955555555632031,(N
1.35299434155303,0.966666666744004,(N
1.30800911277614,0.963888888966039,(N
1.03649156481112,0.950000000076102,(N
0.871158828438061,0.961111111187961,(N
1.06462188959194,0.969444444521969,(N
1.20808530837377,0.955555555632031,(N
1.45249259591195,0.933333333407973,(N
1.28910859316678,0.886111111182004,(N
1.22955225288956,0.852777777845972,(N
1.21203273147433,0.863888888957945,(N
1.08840041011656,0.866666666736023,(N
1.19798146456564,0.913888888961992,(N
1.11717319548207,0.941666666742094,(N
1.3350508916387,0.913888888961992,(N
1.3137303715954,0.980555555633941,(N
1.30179416716189,0.952777777854067,(N
1.21402370542375,0.975000000077898,(N
1.37228868901843,0.991666666746028,(N
0.720115434230276,0.997222222302071,(N
1.24116103738637,0.963888888966039,(N
0.702002828718124,0.994444444523992,(N
1.30009466737601,0.977777777855977,(N
1.2699129191049,0.966666666744004,(N
1.39568294227209,0.975000000078012,(N
1.48200959235517,0.952777777853953,(N
1.11144107341862,0.994444444524106,(N
1.27170248568144,0.961111111188075,(N
1.36268073290676,0.872222222291953,(N
1.33309213787408,0.869444444513988,(N
1.31678013801663,0.880555555626074,(N
1.34201585888952,0.98333333341202,(N
0.562405172289202,0.994444444523992,(N
1.30064801335424,0.975000000077898,(N
1.26671575874179,0.972222222300047,(N
1.1674821940074,0.986111111189985,(N
0.747706336677963,0.997222222301957,(N
1.16698934376332,0.98333333341202,(N
1.25079477042047,0.936111111186051,(N
1.45018964052288,0.963888888966039,(N
1.21264403820125,0.911111111183914,(N
1.51741822451449,0.86111111117998,(N
1.36563875526279,0.844444444512078,(N
1.67454790532699,0.863888888957945,(N
1.68729685425848,0.858333333402015,(N
1.17870331913314,0.905555555627984,(N
0.988158538938338,0.900000000072055,(N
1.05684225559311,0.902777777850019,(N
1.0969983285673,0.875000000069917,(N
1.11844259589985,0.875000000070031,(N
1.24319594293911,0.911111111184027,(N
1.22582763165322,0.966666666744004,(N
0.892256175876625,0.994444444523992,(N
1.17950120508768,0.986111111190098,(N
1.17144662350498,0.961111111187961,(N
1.27201239526354,0.963888888966039,(N
1.19374314636074,0.972222222300047,(N
1.14381332844571,0.916666666739957,(N
1.15354364752851,0.908333333406063,(N
1.22636093199334,0.919444444517922,(N
1.18713265150867,0.975000000078012,(N
1.03987209260539,0.944444444520059,(N
1.22071388155306,0.908333333405949,(N
1.15201605171045,0.952777777854067,(N
1.38810569763269,0.961111111188075,(N
1.32251153320165,0.891666666737933,(N
1.26141585975967,0.91666666674007,(N
1.23251845210874,0.925000000073965,(N
1.25621354997238,0.919444444518035,(N
1.24192545503458,0.966666666744004,(N
0.939524249137447,0.991666666745914,(N
1.20952830910768,0.936111111186051,(N
1.59761959254851,0.858333333402015,(N
1.61236210793373,0.833333333399992,(N
1.44059390485388,0.841666666734,(N
1.44693281173806,0.852777777845972,(N
1.39803166419363,0.850000000068007,(N
1.36569620817999,0.900000000072055,(N
1.38903521776298,0.894444444515898,(N
1.36427745819191,0.944444444520059,(N
1.36907399922706,0.958333333409996,(N
1.22519886165951,0.975000000078012,(N
1.21204506218521,0.91666666674007,(N
1.18841346770613,0.913888888961992,(N
1.2385353398332,0.897222222293976,(N
1.38866748511883,0.950000000075988,(N
1.46972074329969,0.988888888967949,(N
1.17981777936318,0.980555555633941,(N
1.1392116940031,0.966666666744004,(N
1.3101667222392,0.994444444523992,(N
1.23277194798102,0.994444444523992,(N
1.39718645244932,0.922222222296,(N
1.37200741827579,0.913888888961992,(N
1.35058058858016,0.988888888968063,(N
1.33368030995213,0.94722222229791,(N
1.21584928721278,0.972222222300047,(N
1.39043858289818,0.933333333407973,(N
1.63256828516838,0.847222222290043,(N
1.5318538051854,0.827777777843949,(N
1.45949015021418,0.822222222288019,(N
